acc_x_mpf,acc_y_mpf,acc_z_mpf,acc_x_iqr,acc_y_iqr,acc_z_iqr,acc_x_wilson_amp,acc_y_wilson_amp,acc_z_wilson_amp,acc_x_crossco,acc_y_crossco,acc_z_crossco,acc_x_three_quarters,acc_y_three_quarters,acc_z_three_quarters,acc_x_one_quarter,acc_y_one_quarter,acc_z_one_quarter,acc_x_corecoef,acc_y_corecoef,acc_z_corecoef,acc_mpf,acc_x_slope_change,acc_y_slope_change,acc_z_slope_change,acc_x_rms,acc_y_rms,acc_z_rms,acc_x_stdev,acc_y_stdev,acc_z_stdev,acc_x_mean,acc_y_mean,acc_z_mean,acc_x_mad,acc_y_mad,acc_z_mad,acc_x_zerocr,acc_y_zerocr,acc_z_zerocr,acc_x_wf,acc_y_wf,acc_z_wf,acc_x_mav,acc_y_mav,acc_z_mav,acc_x_p2p,acc_y_p2p,acc_z_p2p,acc_x_median_frequency,acc_y_median_frequency,acc_z_median_frequency,acc_x_entropy,acc_y_entropy,acc_z_entropy,acc_x_kurtosis_t,acc_y_kurtosis_t,acc_z_kurtosis_t,acc_x_kurtosis_f,acc_y_kurtosis_f,acc_z_kurtosis_f,acc_x_skewness_t,acc_y_skewness_t,acc_z_skewness_t,acc_x_skewness_f,acc_y_skewness_f,acc_z_skewness_f,acc_x_top3,acc_y_top3,acc_z_top3,acc_x_autoregyw_1,acc_x_autoregyw_2,acc_x_autoregyw_3,acc_x_autoregyw_4,acc_y_autoregyw_1,acc_y_autoregyw_2,acc_y_autoregyw_3,acc_y_autoregyw_4,acc_z_autoregyw_1,acc_z_autoregyw_2,acc_z_autoregyw_3,acc_z_autoregyw_4,acc_x_autoregburg_1,acc_x_autoregburg_2,acc_x_autoregburg_3,acc_x_autoregburg_4,acc_y_autoregburg_1,acc_y_autoregburg_2,acc_y_autoregburg_3,acc_y_autoregburg_4,acc_z_autoregburg_1,acc_z_autoregburg_2,acc_z_autoregburg_3,acc_z_autoregburg_4,acc_z_enwacto_1,acc_z_enwacto_2,acc_z_enwacto_3,acc_z_enwacto_4,acc_z_enwacto_5,acc_z_enwacto_6,acc_z_enwacto_7,acc_y_enwacto_1,acc_y_enwacto_2,acc_y_enwacto_3,acc_y_enwacto_4,acc_y_enwacto_5,acc_y_enwacto_6,acc_y_enwacto_7,acc_x_enwacto_1,acc_x_enwacto_2,acc_x_enwacto_3,acc_x_enwacto_4,acc_x_enwacto_5,acc_x_enwacto_6,acc_x_enwacto_7
1.5445158299440584,0.8380596683181708,0.26720405532782576,0.0,0.0,0.0,-500.0,-500.0,-500.0,-25.62551496188336,73.45235920023573,-163.10946998903154,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.46690967358357843,0.300599165051469,0.3462136988780069,1.4548062086696725,0,0,0,0.15177312421030675,0.3370246057442167,0.9660158567243008,1.2552033433073798e-06,1.918005358789031e-06,7.961301341627613e-07,0.15176899727747353,-0.3370217659143696,0.9660154454778281,0.0006097916921508906,0.0008537083690111635,0.0006097916921509183,0,0,0,0.19927992499490343,0.24903892707441455,0.21781759243629306,76.03626763601424,168.84790472309916,483.9737381843919,0.006585750275229396,0.008171208674821628,0.005488125229357821,6,6,6,5.679673061608555,5.459707456736203,6.23006143746715,3.465835077339439,3.921371101181297,3.5512025711961006,498.9161633371207,498.97432698673197,499.00074451799884,0.11883284494793388,-0.04992554214319664,-0.4124728024520889,22.31307101568457,22.31502707729482,22.31591614042772,22,28,33,0.7766785317970255,0.1834979563185407,-0.14573795134939027,-0.21481511914966933,0.6656878079637326,0.3855988835349673,-0.22941708402563704,-0.3190982307337166,0.6414887834571374,-0.01967392756341163,-0.04971873853011016,-0.28538406405336797,0.7752556040102214,0.18185537690452386,-0.14449788812191858,-0.21439178793890487,0.6674976433480925,0.38114281066100514,-0.22594992141446102,-0.31876748144359895,0.6416072717964474,-0.02036405537430445,-0.046882967566027806,-0.2863133205529891,0.08672675167128963,2.4127096858936325e-05,8.722203332998946e-06,0.0003612343533122594,0.00019202386615783964,9.046733936499093e-05,9.963985009691977e-06,0.1926151466362169,3.962421458306957e-06,5.571837140548398e-05,4.206058254055896e-05,0.00019253589235444047,7.365131124859334e-05,1.1760172759472942e-05,0.5519851646054098,2.597599325502932e-06,1.2249120737118607e-05,0.00013117035022670469,7.25672075497706e-05,4.722287988022873e-05,6.595736355737411e-06
2.1895034473143777,1.3069233919273746,0.34321115413820763,0.0,0.0,0.0,-500.0,-500.0,-500.0,-25.55591089638576,73.41589041282667,-162.8199733139417,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.34587722650504193,0.3630341406974012,0.39012701689389895,1.4542331748799227,0,0,0,0.1516747343798891,0.336368015077466,0.9662185230475753,4.12647969968215e-06,9.09337402092841e-06,1.995980480788501e-06,0.15166115786844242,-0.33635452478535316,0.966217492226126,0.0009756667074413972,0.0012195833843016701,0.0009756667074412029,0,0,0,0.29745638743119296,0.38709576617737074,0.28330922017329563,75.98224009208965,168.51361691746195,484.0749636052891,0.014513042273190696,0.020854875871559597,0.006829666952089641,6,6,6,5.43539790438801,5.343989084180142,5.780944425783078,5.480039858703048,7.652998525978874,2.6713837357434835,498.70842829282293,498.8659936230703,498.99863046917744,-0.6286040681386287,1.4488188273397464,0.051596189322961776,22.306092761702295,22.31138428245754,22.315844965736858,21,23,26,0.8260196621057715,0.3308625171538559,-0.27031382143628546,-0.1751418439077441,0.7915688957813891,0.5539679794811454,-0.4053737851645661,-0.1887259712148758,0.6971757435306153,0.22996491895316518,-0.1722382651747449,-0.2692443245447631,0.8268715055002088,0.32304014969014627,-0.26732333752002213,-0.1716013109520821,0.7953408211891626,0.5636935791555183,-0.3992739083557324,-0.19342114551611506,0.6971250648379939,0.22778744264868409,-0.1701618974472936,-0.2686236966224809,0.08673691576054367,3.707508517747272e-05,8.068686641277034e-06,0.00037666873198809083,0.00013914769761133868,9.845132961258216e-06,3.4179870318333155e-05,0.19260029206939985,3.666005739915672e-05,0.0004075409223060935,0.0005223707411693423,0.00024000703207607238,0.00010584076027240297,0.00012691498602136183,0.5520116595114332,2.6873925208333237e-05,0.00011714504170213485,0.0002231239975582579,8.366444681895997e-05,7.389863920554249e-05,1.946719383509103e-05
2.0458149106773713,1.5956171891659534,0.36460553647148547,0.0,0.0,0.0,-500.0,-500.0,-500.0,-25.170561508544054,73.22681192992331,-161.27402023373668,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.4519768997780517,0.3909110636163302,0.06514681096322752,1.4513843157289306,0,0,0,0.15105001031395016,0.3326741518193107,0.9676939521468537,3.0527727853443092e-06,1.49584281245616e-05,2.472995989770575e-06,0.15103992497488183,-0.3326517138355297,0.967692676918516,0.0012195833843017811,0.002439166768603507,0.000853708369011219,0,0,0,0.2916023871865443,0.5596668150560642,0.3022127626299701,75.6710024124158,166.6585086316004,484.81403113617654,0.010488417104994902,0.021830542579001078,0.009878625412844011,6,6,6,5.544929182905068,5.37398122660918,5.462697250111903,2.986731851076469,3.16340270342414,3.6677983016234887,498.7845266005995,498.7717130776434,498.997729950802,-0.14732287814270587,0.3663065212406935,0.14993004374473767,22.30864684675115,22.308215711197,22.31581465568401,24,29,40,0.7666995749136359,0.3900344797018054,-0.2905915552958706,-0.20918708094031416,0.7231618967686618,0.6679086631614762,-0.4338168881854267,-0.24813507662635162,0.5699976161031306,0.41959901892856916,-0.2278775773364873,-0.39103099277699294,0.765599306584902,0.3900149140581295,-0.28665471484294813,-0.21041381328001862,0.7260293377527998,0.6647572952855539,-0.43782841772523473,-0.24808167256565075,0.5740181985231793,0.41803048078259747,-0.227787909792811,-0.3878473124904594,0.08621659747496882,9.691351603517298e-06,0.00017175692921051467,1.744406645784755e-05,9.558141732146641e-05,3.150593896384851e-05,2.6378733552308693e-05,0.1896805218542504,8.471143044902088e-05,0.0003635916663330556,0.00036427567689083625,0.000128504197180117,1.245082106792958e-05,8.720635174400039e-05,0.5529458083598003,5.8849527880441445e-05,0.0001332151992008344,8.647106165295919e-05,4.4582368683472e-06,9.998571166942266e-06,5.570811591721783e-06
1.8304728615303065,1.6927141264612178,0.3260258518456123,0.0,0.0,0.0,-500.0,-500.0,-500.0,-25.078855710599186,73.22784265703211,-160.79190865754794,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.13910706413642732,0.4367932069136408,-0.08479979952838951,1.4505661481132324,0,0,0,0.15099444544387122,0.3315509711906677,0.9680415626026088,1.9277845647491734e-06,9.08856392320508e-06,1.5151926581592176e-06,0.15098807442381257,-0.3315372921322692,0.9680407815571471,0.000853708369011219,0.0019513334148827943,0.000853708369010997,0,0,0,0.24586801027522892,0.5308846471865436,0.26647896946992977,75.6450252863301,166.10018335826686,484.9884315601307,0.008049250336391395,0.020610959194699296,0.0075614169826707656,6,6,6,5.817138043821614,5.137250149645544,5.8463966622525865,2.892422465221647,3.4402322567138577,3.102629035945719,498.8684222134919,498.8641160365933,498.99949953692294,-0.034660098938924924,0.1306592315476674,-0.06981680196000456,22.31146513341066,22.311322761201126,22.315874224697872,24,31,34,0.7667663914498267,0.23653851408879972,-0.1492583883819658,-0.24423482496937637,0.6617484812837877,0.5061518654799666,-0.27792332294434646,-0.3160530445902289,0.6694881006947925,0.14826277371490945,-0.12609304836415403,-0.28896648720294565,0.7627055245005363,0.2528886122717514,-0.16376676886680386,-0.24248994003087745,0.6666905428066834,0.4947402562579628,-0.277194825011866,-0.30873797292926725,0.6689795884097409,0.15798373139947203,-0.13459961662898937,-0.2858007637866559,0.0862915588427023,3.013455050057282e-06,5.708611804312274e-05,8.235638128935e-05,0.00016308932270590385,2.4198713434427188e-05,3.2403014351833505e-05,0.1894887683927329,0.00011760480120505996,7.477519565346877e-06,5.867661592474728e-05,2.7565089909584966e-05,1.604570544327002e-05,1.8372799567427526e-05,0.553125522977052,1.979337034864272e-05,1.9273335121789653e-05,1.7785122093175176e-05,0.00021091471427191002,4.9058027877074296e-05,1.9491714928350106e-05
1.7331523803398543,1.2336888712858889,0.2913159202676197,0.0,0.0,0.0,-500.0,-500.0,-500.0,-25.082102713687746,73.2567020195313,-160.75346978589775,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.24159667606308907,0.3119201271954066,-0.05787698941877579,1.4505530029031026,0,0,0,0.15105137581206557,0.3314626081830119,0.9680535457498224,1.6240217574472934e-06,5.691925855289956e-06,1.1498288928989114e-06,0.15104601072031285,-0.3314540391347781,0.9680529530480091,0.0008537083690111913,0.0014635000611620819,0.0006097916921508073,0,0,0,0.21671996739041674,0.403804058542302,0.24086771839959553,75.67405137087674,166.05847360652385,484.99452947705254,0.008049250336391395,0.018049834087665584,0.0067077086136596575,6,6,6,5.703396601435952,5.023433913725268,5.864829573501451,3.665634450602206,4.809403799875115,3.943448233818475,498.88958755075055,498.9134689360865,499.0001082098475,-0.05710709229769989,-0.24635322537354284,0.3261917981249608,22.31217724894241,22.312980945919325,22.315894717453048,25,29,33,0.7497641490693456,0.2559744678845907,-0.14237503600192433,-0.2664956767638022,0.5803918043812827,0.6248430650058712,-0.2929332486393523,-0.4054947805005901,0.6185404852066395,0.1666405440886787,-0.14317445666551767,-0.3209748479069844,0.7479231444414213,0.2560142979124947,-0.1388856885288988,-0.2676951196270172,0.5885094801513764,0.614709624573809,-0.29805561981337775,-0.3959157617847658,0.621016216477511,0.16203271759216936,-0.14416725968985172,-0.3159060122336561,0.08641945941845888,3.3095921212597127e-06,0.00018078723426436606,8.842673341733934e-05,5.943440281954293e-05,2.6861783186918143e-05,5.3162688889739846e-05,0.18929522792872713,1.4933348797683901e-05,3.3621235148226834e-05,0.00034794337102102675,0.0003994343377058475,0.00016465284306441417,4.7557337998212906e-05,0.5531808175336249,2.3581539228347192e-05,9.48818796647964e-05,9.375303776556052e-05,0.00014247526304025728,2.6393422401628113e-05,1.1584326782738765e-05
1.9393071337618393,1.839454689602346,0.38988701201553283,0.0,0.0,0.0,-500.0,-500.0,-500.0,-25.03065511042933,73.21353359515808,-160.59473348285712,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.20782546598385968,0.35600165958375135,-0.34654298583437887,1.4502445773246793,0,0,0,0.15093035555596104,0.3310713992155213,0.9682747631600178,2.49544865429456e-06,1.4717772303099424e-05,2.922521442910963e-06,0.1509221049433448,-0.3310492153487318,0.9682732570325997,0.001097625045871603,0.002317208430173301,0.0009756667074415359,0,0,0,0.27525996983690126,0.6296709013149849,0.33977593086646907,75.61197457661574,165.85565688971462,485.1049017733325,0.008293167013251779,0.02866020953109072,0.01292758387359827,6,6,6,5.430164742005275,5.197282601942482,5.242395441453503,2.651829397217673,4.454042147635817,4.504113052826455,498.8247794973201,498.7726630953662,498.99686691383215,-0.16243734984177507,-0.12321499283698446,-0.04207309260566061,22.310000746226596,22.308249428812324,22.315785609775848,22,32,45,0.7817771353139541,0.2861028936827342,-0.21692587363801158,-0.2084059706835344,0.4636686229871428,0.7916219988681852,-0.2682349775841713,-0.5232447721800678,0.5255377858333121,0.4529615165376098,-0.21526153555702926,-0.444223144293177,0.7813009755267689,0.28309405861017944,-0.21519600950219003,-0.20705584957538192,0.4779441384765096,0.77232101689426,-0.2730267676444006,-0.5081509821372969,0.5314397019190609,0.4468873782390732,-0.2177134423966624,-0.43862735342991427,0.08636938411363553,2.9568261248693962e-05,0.00039303432819141546,4.78935133121356e-05,0.0001712838676345919,0.0001485751479975547,1.2185248470998115e-06,0.18903976870600897,7.529443124523749e-05,1.7603063745323467e-05,0.0004862518084836461,5.615779847570384e-05,4.654806525228961e-05,0.0001176263326135819,0.5533247149839762,0.00011111507155593472,6.298556540750606e-05,2.9640202387277e-05,0.0004743521537340665,9.107392017553204e-05,1.7619010872463115e-05
7.949071223663616,9.431465679388527,2.438756525607694,10.778443113772454,14.37125748502994,0.7984031936127745,-480.0,-444.0,-496.0,-18.65688548608745,89.67254917643952,-108.0532608693421,10.978043912175648,14.770459081836327,0.998003992015968,0.1996007984031936,0.3992015968063872,0.1996007984031936,0.35818105197797323,0.44025620137888244,0.2993194599385802,1.4159570007087765,0,8,0,0.18731859893493105,0.2775008049710583,0.9851275531241904,0.0024346804047072988,0.027647464957093245,0.0034612948431343177,0.18071645399289088,-0.2222935364856219,0.9833727217354907,0.004756375198776697,0.00963470873598371,0.005122250214067425,0,8,0,2.231105843241591,5.296040846330275,2.063900961253824,90.53894345043832,126.1857803151783,492.66973358948087,0.23318434307849137,1.0456707937003058,0.4811256451070336,6,6,6,3.74676157907092,3.3616954561442776,3.621952295040316,2.5335917924654634,5.038158587043069,9.50297531055555,387.24629517366867,156.01505554582255,492.32523746979524,0.7712689244050566,1.4073426220196672,0.760495833478751,18.73319822087038,11.288061768294115,22.094630933092272,3,6,9,0.9798253437818867,-0.023593962621758304,-0.07991026674807492,0.09080713813397155,1.0251016500955157,-0.21643485588021757,0.21322368048714685,-0.04994147577435819,0.955340112446673,0.7185284251534069,-0.6308121684451963,-0.06766050693355546,0.977640434504989,-0.029013639292477782,-0.07709306020174167,0.09744685686664134,1.0213100980170255,-0.2115852818370589,0.20872183237086972,-0.04698345496926829,0.9718101307670807,0.6057187210780901,-0.5519881020402492,-0.051658819090613484,0.12190691918298881,0.0044830775925478895,0.00016981352695307324,0.002513178831186069,0.0013398578244557778,0.0001162135279650248,0.00023273407170194032,0.03373241046854352,0.017118425725672178,0.0082144423354149,0.00198775417716109,0.001157142566182925,4.091636995719345e-06,0.00030277992219405694,0.5709797573049985,0.030008885544363532,0.004252299807838783,0.002998968332682632,4.0962003601983334e-05,0.00016117641456490917,1.5578586631480713e-05
6.402395833851593,8.128348996847407,7.299067394230596,4.990019960079841,9.181636726546905,7.7844311377245505,-436.0,-270.0,-418.0,147.54991836420595,67.45673434515479,27.734380663129357,5.189620758483034,9.3812375249501,7.984031936127744,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.6122026742252444,-0.5287856053501264,-0.8722133588798535,1.4718200054552257,0,13,9,0.4870812006564955,0.6830563885339686,0.6001835546925656,0.030236680670873217,0.16025869629003564,0.20988255351993174,0.4550513905243333,0.5537392990066151,0.38827396649274337,0.08244383677879719,0.2537953022731907,0.2822115951274209,0,13,9,7.0358985023751295,17.06441071314985,7.341891973496426,227.98074665269098,289.8838722397248,219.5172038406516,0.9115166214271154,1.8846222037614677,1.2621468444138633,6,6,6,2.739450340581961,2.740981428516674,1.4618843071776173,4.340045844443953,2.049482180858342,1.3803673476894434,314.11638063827775,171.85298298287455,216.88006704515178,0.9498422834698463,-0.3593120063549769,0.3279902050954901,16.64117536570837,12.14489869513264,13.79142232162581,5,11,16,1.0020837215737834,0.639996508681384,-0.6884776402158513,0.019905560291944534,1.0189942285842344,0.36325735107877,-0.3975563996295534,-0.011380930515342417,1.0381108311423612,0.3535559258805103,-0.4138788884838572,0.018073067751789296,1.0026404465298744,0.6028177986556453,-0.6533853087559741,0.02063829046248933,1.0167424444099429,0.3901690178343488,-0.4250348537271512,-0.00704096909597628,1.0471622987946196,0.43835839672744575,-0.5362519061209581,0.04730568707681592,0.3121832821943551,0.008571261027310874,0.015527474463393027,3.5627559505797226e-05,0.0038217039357877113,0.0003427715436296073,3.064204171632149e-05,0.47282672696600736,0.02426755787171517,0.0034657385531552953,0.0030824055173156372,0.0014252684236377136,0.0011094767458208516,0.0006509260276322032,0.005478820281768055,0.027279711168704986,0.009040941910113589,0.006796768728569947,0.0013700331154048568,0.00048301031614449163,5.113641356682847e-05
8.557603554999108,8.578710815330552,9.991853633281519,11.576846307385228,11.576846307385228,12.375249500998004,-460.0,-418.0,-466.0,148.40155291195094,-45.938667625759365,-130.1968035366238,11.776447105788423,11.776447105788423,12.974051896207586,0.1996007984031936,0.1996007984031936,0.5988023952095809,-0.06345676960028764,0.6872078925041244,-0.33169197683091506,1.513090122948435,0,0,2,0.34084018553793793,0.8948582030144915,0.30262307636585106,0.005286896341351916,0.007459180093734363,0.00815160704116275,0.33301004252648625,0.8906890096950839,-0.2888691571987321,0.034148334760448484,0.022440334271151774,0.030245667930683007,0,0,2,5.088467754322119,8.29438659663609,5.70777219687054,166.83803130576962,446.23519385723705,144.9849264341591,0.6173531091335372,0.8077300754230375,0.9433477477573903,6,6,6,5.0898064398450655,5.9040031695901956,5.506511788368491,4.9856340714650536,9.571680941076059,13.367751359156186,426.2743487391341,484.6728178958942,369.03605452375444,0.19641468769217027,0.8987252845571446,-0.6531523924990702,19.90897019535897,21.837550036687322,17.969273403244618,2,13,20,0.9516019519010909,0.13908910388107315,-0.10911023121639157,-0.07634958128737043,0.8860450335874651,0.058047952947481614,-0.06570915227567822,-0.13011530863627285,0.9270432481432791,0.21291399840010752,-0.20774257935436957,-0.07260350193906333,0.9516452500416069,0.1382633828652932,-0.10905173603219157,-0.07370750811484766,0.8841853648205052,0.05641948734244959,-0.06533206487544622,-0.12814343782712878,0.932715217430782,0.22191305681886844,-0.21833956997420434,-0.0661741641768871,0.17680118140853512,0.0045059237811260755,0.016407574040041343,0.008254794349496926,0.0018651957769642684,0.00029869811574129504,0.0005291224675927278,0.5129834454402447,0.000593433002676764,0.0052189381151319025,0.00951249959872453,0.003857230845002783,0.00025065662793095515,0.00018911896698045307,0.1700491804835332,0.004780505926003371,0.009056273032502454,0.002125022489930029,0.0035862687335591467,0.0005595444982992901,0.0006164806109267674
2.607063839885314,1.1919827245057433,2.6977702784987048,0.0,0.0,0.0,-500.0,-500.0,-500.0,132.91200791300275,-49.758419864402974,-147.94608643024952,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.16572746945108982,0.5071539877256387,0.2169292828531318,1.51931559709417,0,0,0,0.2987938089019815,0.8880492092540297,0.3326491599512871,3.426150252976293e-05,2.504202414634413e-05,7.017526810545782e-05,0.29873658483998383,0.8880351378276887,-0.3325438744264988,0.002317208430173301,0.001707416738022438,0.003048958460754425,0,0,0,0.5445439810907233,0.660648319276249,0.5232012718654431,149.6670290048319,444.90560405167207,166.6044810876759,0.052564043863404686,0.0418317100815494,0.08000467001019368,6,6,6,5.488709759306493,6.3245877883572845,5.060785931393717,7.623459957990282,7.5843249086197275,13.023674663057722,498.3668326831459,498.9542681107491,497.91807104391177,0.536699040942269,-1.109226334732137,-1.5741082349014932,22.29462405874046,22.314351798352206,22.279611380707667,4,14,27,0.8886687741301791,0.3465011242074893,-0.41819430558581727,0.054571637778405034,0.907277101869418,0.05906197637477159,-0.289479772688893,0.03412686363956058,0.9632331513555655,0.2707979380521949,-0.40070606895259425,0.07483897439384748,0.9024631079698108,0.436386965321749,-0.4154142106951146,-0.05465399687375863,0.9039025096957102,0.06530822390808604,-0.2883022151280882,0.03292661150528086,0.9524122599170346,0.5689703551853714,-0.557472786615321,-0.0276564254167596,0.17082667327261494,0.0001092766412144282,0.00028252169615300415,0.0006029956921749602,6.326887334510681e-05,2.4841164096121263e-06,3.9742421354051205e-05,0.508062670809445,7.690931740903359e-06,0.0002796629264954577,0.0001922384343015623,0.0003639644462077358,0.0008772934256389767,7.595664836105932e-06,0.18835128910193102,6.8702479056576e-05,0.0005063750576458617,0.0015901374123265216,0.00029693867499451076,2.400787374691311e-05,2.3184683427695638e-05
