x,y,z
0.9707883739041796,-0.1951333414882772,0.132324797196738
0.969934665535168,-0.2041582585321101,0.1343980889500509
0.9692029155045871,-0.2015971334250764,0.1333004639041794
0.9732275406727828,-0.2007434250560652,0.1306173804587156
0.9692029155045871,-0.2103781337920489,0.1337882972579001
0.9674954987665648,-0.200621466717635,0.1362274640265035
0.9713981655963302,-0.1928161330581039,0.1318369638430173
0.9713981655963302,-0.1928161330581039,0.1318369638430173
0.9732275406727828,-0.2040363001936799,0.1322028388583078
0.9732275406727828,-0.2040363001936799,0.1322028388583078
0.9720079572884812,-0.2042802168705402,0.1331785055657492
0.9720079572884812,-0.2042802168705402,0.1331785055657492
0.968471165474006,-0.1973285915800203,0.1353737556574923
0.968471165474006,-0.1973285915800203,0.1353737556574923
0.9676174571049948,-0.2047680502242609,0.1357396306727828
0.9676174571049948,-0.2047680502242609,0.1357396306727828
0.9654222070132517,-0.2118416338532109,0.1359835473496432
0.9654222070132517,-0.2118416338532109,0.1359835473496432
0.9653002486748216,-0.2000116750254842,0.1376909640876656
0.9653002486748216,-0.2000116750254842,0.1359835473496432
0.967129623751274,-0.1986701333027523,0.1359835473496432
0.974691040733945,-0.2026947584709479,0.132324797196738
0.974691040733945,-0.2026947584709479,0.132324797196738
0.969812707196738,-0.1956211748419979,0.1308612971355759
0.969812707196738,-0.1956211748419979,0.1308612971355759
0.9737153740265037,-0.1990360083180428,0.1324467555351681
0.9737153740265037,-0.1990360083180428,0.1324467555351681
0.9694468321814476,-0.2018410501019368,0.1334224222426095
0.9694468321814476,-0.2018410501019368,0.1334224222426095
0.9700566238735984,-0.1991579666564729,0.1333004639041794
0.9700566238735984,-0.1991579666564729,0.1333004639041794
0.9720079572884812,-0.1961090081957186,0.1308612971355759
0.9720079572884812,-0.1961090081957186,0.1308612971355759
0.9707883739041796,-0.2063535086238532,0.1304954221202854
0.9707883739041796,-0.2063535086238532,0.1304954221202854
0.9709103322426096,-0.2020849667787971,0.1336663389194699
0.9709103322426096,-0.2020849667787971,0.1336663389194699
0.9667637487359836,-0.2023288834556574,0.1353737556574923
0.9667637487359836,-0.2023288834556574,0.1353737556574923
0.9720079572884812,-0.2024508417940876,0.1326906722120285
0.9720079572884812,-0.2024508417940876,0.1326906722120285
0.9713981655963302,-0.1990360083180428,0.1284221303669724
0.9713981655963302,-0.1990360083180428,0.1284221303669724
0.9737153740265037,-0.2015971334250764,0.1298856304281345
0.9737153740265037,-0.2015971334250764,0.1298856304281345
0.9707883739041796,-0.2028167168093781,0.1318369638430173
0.9707883739041796,-0.2028167168093781,0.1318369638430173
0.9689589988277266,-0.1996458000101937,0.133056547227319
0.9689589988277266,-0.1996458000101937,0.133056547227319
0.9710322905810396,-0.1991579666564729,0.1325687138735983
0.9710322905810396,-0.2007434250560652,0.1315930471661569
0.9674954987665648,-0.2007434250560652,0.1315930471661569
0.9703005405504586,-0.2065974253007135,0.1315930471661569
0.9703005405504586,-0.2065974253007135,0.1315930471661569
0.9668857070744138,-0.2025728001325178,0.1341541722731906
0.9668857070744138,-0.2025728001325178,0.1341541722731906
0.9643245819673802,-0.2017190917635065,0.1343980889500509
0.9643245819673802,-0.2017190917635065,0.1343980889500509
0.977618040856269,-0.2040363001936799,0.1258610052599388
0.977618040856269,-0.2040363001936799,0.1258610052599388
0.9710322905810396,-0.2035484668399592,0.1292758387359836
0.9710322905810396,-0.2035484668399592,0.1292758387359836
0.9672515820897044,-0.1987920916411824,0.1315930471661569
0.9672515820897044,-0.1987920916411824,0.1315930471661569
0.969690748858308,-0.2056217585932721,0.1287880053822629
0.969690748858308,-0.2056217585932721,0.1287880053822629
0.969812707196738,-0.2063535086238532,0.1307393387971457
0.969812707196738,-0.2063535086238532,0.1307393387971457
0.969934665535168,-0.2011093000713557,0.129519755412844
0.969934665535168,-0.2011093000713557,0.129519755412844
0.9813987493476044,-0.199889716687054,0.1195191716615698
0.9813987493476044,-0.199889716687054,0.1195191716615698
0.9774960825178388,-0.1912306746585117,0.1242755468603465
0.9774960825178388,-0.1912306746585117,0.1242755468603465
0.973471457349643,-0.1883036745361875,0.127446463659531
0.973471457349643,-0.1883036745361875,0.127446463659531
0.9731055823343526,-0.1972066332415902,0.1281782136901121
0.9731055823343526,-0.1972066332415902,0.1281782136901121
0.9703005405504586,-0.2056217585932721,0.1254951302446483
0.9703005405504586,-0.2056217585932721,0.1254951302446483
0.9729836239959224,-0.2053778419164118,0.124641421875637
0.9729836239959224,-0.2045241335474006,0.1280562553516819
0.9612756235066258,-0.2045241335474006,0.1280562553516819
0.9695687905198777,-0.1995238416717634,0.1293977970744138
0.9695687905198777,-0.1995238416717634,0.1293977970744138
0.9681052904587156,-0.2052558835779816,0.1270805886442405
0.9681052904587156,-0.2052558835779816,0.1270805886442405
0.9712762072579,-0.2028167168093781,0.1252512135677879
0.9712762072579,-0.2028167168093781,0.1252512135677879
0.9742032073802244,-0.1987920916411824,0.1228120467991845
0.9742032073802244,-0.1987920916411824,0.1228120467991845
0.9716420822731904,-0.2025728001325178,0.1251292552293578
0.9716420822731904,-0.2025728001325178,0.1251292552293578
0.972739707319062,-0.1994018833333333,0.1256170885830785
0.972739707319062,-0.1994018833333333,0.1256170885830785
0.974812999072375,-0.190742841304791,0.1268366719673802
0.974812999072375,-0.190742841304791,0.1268366719673802
0.973959290703364,-0.1989140499796126,0.123909671845056
0.973959290703364,-0.1989140499796126,0.123909671845056
0.9729836239959224,-0.2036704251783894,0.1257390469215086
0.9729836239959224,-0.2036704251783894,0.1257390469215086
0.9718859989500508,-0.1996458000101937,0.1257390469215086
0.9718859989500508,-0.1996458000101937,0.1257390469215086
0.9715201239347604,-0.1991579666564729,0.12671471362895
0.9715201239347604,-0.1991579666564729,0.12671471362895
0.9701785822120286,-0.1995238416717634,0.1285440887054026
0.9701785822120286,-0.1995238416717634,0.1285440887054026
0.9759106241182466,-0.1887915078899082,0.1256170885830785
0.9759106241182466,-0.1887915078899082,0.1256170885830785
0.9729836239959224,-0.1997677583486238,0.1240316301834862
0.9729836239959224,-0.1997677583486238,0.1251292552293578
0.97115424891947,-0.2091585504077472,0.1251292552293578
0.9721299156269112,-0.2029386751478083,0.1280562553516819
0.9721299156269112,-0.2029386751478083,0.1280562553516819
0.9704224988888888,-0.1934259247502548,0.1284221303669724
0.9704224988888888,-0.1934259247502548,0.1284221303669724
0.9735934156880732,-0.1968407582262996,0.1291538803975535
0.9735934156880732,-0.1968407582262996,0.1291538803975535
0.9717640406116208,-0.1972066332415902,0.1287880053822629
0.9717640406116208,-0.1972066332415902,0.1287880053822629
0.9721299156269112,-0.1986701333027523,0.1256170885830785
0.9721299156269112,-0.1986701333027523,0.1256170885830785
0.9737153740265037,-0.2096463837614678,0.1280562553516819
0.9737153740265037,-0.2096463837614678,0.1280562553516819
0.9668857070744138,-0.2041582585321101,0.1329345888888888
0.9668857070744138,-0.2041582585321101,0.1329345888888888
0.9704224988888888,-0.19708467490316,0.1308612971355759
0.9704224988888888,-0.19708467490316,0.1308612971355759
0.968349207135576,-0.2018410501019368,0.1340322139347604
0.968349207135576,-0.2018410501019368,0.1340322139347604
0.967129623751274,-0.2028167168093781,0.132324797196738
0.967129623751274,-0.2028167168093781,0.132324797196738
0.9718859989500508,-0.2067193836391437,0.1312271721508664
0.9718859989500508,-0.2067193836391437,0.1312271721508664
0.970544457227319,-0.2081828837003057,0.1320808805198776
0.970544457227319,-0.2081828837003057,0.1320808805198776
0.9656661236901122,-0.1975725082568807,0.1350078806422018
0.9656661236901122,-0.1975725082568807,0.1350078806422018
0.9692029155045871,-0.2001336333639143,0.1337882972579001
0.9692029155045871,-0.2001336333639143,0.1337882972579001
0.970544457227319,-0.2046460918858308,0.135129838980632
0.970544457227319,-0.2046460918858308,0.135129838980632
0.965544165351682,-0.2037923835168195,0.1373250890723751
0.965544165351682,-0.2037923835168195,0.1373250890723751
0.9656661236901122,-0.2050119669011212,0.1357396306727828
0.9692029155045871,-0.2067193836391437,0.1369592140570845
0.9692029155045871,-0.2067193836391437,0.1369592140570845
0.9689589988277266,-0.1965968415494393,0.1336663389194699
0.9689589988277266,-0.1965968415494393,0.1336663389194699
0.9707883739041796,-0.1996458000101937,0.1315930471661569
0.9707883739041796,-0.1996458000101937,0.1315930471661569
0.9689589988277266,-0.2096463837614678,0.135129838980632
0.9689589988277266,-0.2096463837614678,0.135129838980632
0.9685931238124362,-0.2025728001325178,0.1334224222426095
0.9685931238124362,-0.2025728001325178,0.1334224222426095
0.972617748980632,-0.1929380913965341,0.1312271721508664
0.972617748980632,-0.1929380913965341,0.1312271721508664
0.9761545407951068,-0.1939137581039755,0.1285440887054026
0.9761545407951068,-0.1939137581039755,0.1285440887054026
0.9712762072579,-0.2135490505912334,0.1303734637818552
0.9712762072579,-0.2135490505912334,0.1303734637818552
0.9685931238124362,-0.2017190917635065,0.1348859223037716
0.9685931238124362,-0.2017190917635065,0.1348859223037716
0.9681052904587156,-0.1957431331804281,0.1333004639041794
0.9681052904587156,-0.1957431331804281,0.1333004639041794
0.9732275406727828,-0.1997677583486238,0.1300075887665647
