x,y,z
8.695517328400001,2.7589244578,4.0725840652
8.5076807543,3.1489545416,4.5655055208
8.445467366699999,3.3248270027,4.2664026958
8.445467366699999,3.3248270027,4.2664026958
8.745766603,2.8486553053,3.6275190616
8.745766603,2.8486553053,3.6275190616
9.1956172518,2.2504496553,3.4923245847
9.1956172518,2.2504496553,3.4923245847
8.9874416856,2.8247270793,4.0223347906
8.9874416856,2.8247270793,4.0223347906
8.654839344200001,3.4468609553,4.320241204299999
8.654839344200001,3.4468609553,4.320241204299999
8.9144605963,3.0795626862,3.9804603951
8.9144605963,3.0795626862,3.9804603951
8.8785682573,2.7182464736,3.2530423247
8.8785682573,2.7182464736,3.2530423247
8.774480474199999,2.4598216328,2.7565316352
8.774480474199999,2.4598216328,2.7565316352
8.6428752312,2.3856441322,2.9479574432
8.6428752312,2.3856441322,2.9479574432
8.769694829,2.1032910654,2.9694928466
9.0149591455,1.6654045296,2.6117658679000004
9.0149591455,1.6654045296,2.6117658679000004
9.355936366,1.7036896912,2.3892333661
9.355936366,1.7036896912,2.3892333661
9.248259349,2.2707886474,2.4430718746
9.248259349,2.2707886474,2.4430718746
9.1465643885,2.1846470338,2.7625136917
9.1465643885,2.1846470338,2.7625136917
9.1058864043,1.6570296505,2.9324040963
9.1058864043,1.6570296505,2.9324040963
9.2027957196,1.5840485612,2.7852455064000003
9.2027957196,1.5840485612,2.7852455064000003
9.439685157,1.3471591237999998,2.5256242543
9.439685157,1.3471591237999998,2.5256242543
9.6502535458,0.9080761767,2.5208386091
9.6502535458,0.9080761767,2.5208386091
9.499505722,0.7094719009,2.6943182476
9.2075813648,1.3387842447,3.0436703472
9.2075813648,1.3387842447,3.0436703472
8.9635134596,1.8005990065,3.098705267
8.9635134596,1.8005990065,3.098705267
9.1692962032,1.5780665047,3.1393832512
9.3499543095,1.6223337228,3.3068808332
9.3499543095,1.6223337228,3.3068808332
9.200402897,2.0063817501,3.3786655112000004
9.2291167682,1.6845471104,3.2829526072
9.2291167682,1.6845471104,3.2829526072
9.5617191096,0.7453642399,3.0077780082
9.5617191096,0.7453642399,3.0077780082
9.5461657627,0.6400800455,2.4538395763
9.5461657627,0.6400800455,2.4538395763
9.3020978575,1.1988041226,2.297109696
9.3020978575,1.1988041226,2.297109696
9.0795653557,1.6043875533,2.7613172804
8.985048863000001,1.6917255782,3.2566315586
8.985048863000001,1.6917255782,3.2566315586
8.9718883387,1.7156538042,3.6562329328
8.9718883387,1.7156538042,3.6562329328
8.8570328539,1.866401628,3.7854453532
8.8570328539,1.866401628,3.7854453532
8.9659062822,1.8652052167,3.5270205124
8.9659062822,1.8652052167,3.5270205124
9.2685983411,1.5038890041,2.9407789754
9.2685983411,1.5038890041,2.9407789754
9.4480600361,1.4105689227,2.5387847786
9.4480600361,1.4105689227,2.5387847786
9.5569334644,1.3842478741,2.2205393728
9.5569334644,1.3842478741,2.2205393728
9.535398061,1.4488540843,2.2552353005
9.535398061,1.4488540843,2.2552353005
9.5042913672,1.7216358607,2.5136601413
9.5258267706,1.8340985229,2.7026931267000003
9.5258267706,1.8340985229,2.7026931267000003
9.547362174,1.902293967,2.8223342567
9.547362174,1.902293967,2.8223342567
9.4097748745,1.7994025952,2.7972096194
9.4097748745,1.7994025952,2.7972096194
9.3499543095,1.7527425545,2.6213371583
9.3499543095,1.7527425545,2.6213371583
9.3020978575,1.7742779579,2.3928226
9.3020978575,1.7742779579,2.3928226
9.2829552767,1.6163516663,2.5028924396
9.2829552767,1.6163516663,2.5028924396
9.296115801,1.5481562222,3.0233313551
9.296115801,1.5481562222,3.0233313551
9.3451686643,1.4524433182,3.1142586139
9.3451686643,1.4524433182,3.1142586139
9.2745803976,1.4572289634,3.0185457099
9.2745803976,1.4572289634,3.0185457099
9.0293160811,1.8041882404,3.2327033326
9.0293160811,1.8041882404,3.2327033326
8.9048893059,1.9250257817,3.4791640604
8.9048893059,1.9250257817,3.4791640604
8.997012975999999,1.8101702969,3.5270205124
9.1549392676,1.6414763036,3.421736318
9.1549392676,1.6414763036,3.421736318
9.2949193897,1.3100703735,3.3427731722
9.2949193897,1.3100703735,3.3427731722
9.3224368496,1.1210373881,3.3990045033
9.3224368496,1.1210373881,3.3990045033
9.224331123,1.4500504956,3.4827532943
9.224331123,1.4500504956,3.4827532943
9.1465643885,1.8089738856,3.1561330094
9.1465643885,1.8089738856,3.1561330094
9.140582332,1.7096717477,2.9036902251
9.140582332,1.7096717477,2.9036902251
9.2350988247,1.6079767872,2.8989045799
9.2350988247,1.6079767872,2.8989045799
9.1812603162,1.7431712641,3.1286155495
9.1812603162,1.7431712641,3.1286155495
9.0771725331,1.7970097726,3.1657042998
9.0771725331,1.7970097726,3.1657042998
9.1250289851,1.6402798923,3.1262227269
9.1250289851,1.6402798923,2.9036902251
9.1980100744,1.7180466268,2.9036902251
9.2829552767,1.6977076347,2.6428725617
9.2829552767,1.6977076347,2.6428725617
9.3858466485,1.6342978358,2.6356940939
9.3858466485,1.6342978358,2.6356940939
9.3990071728,1.5768700934,2.8103701437
9.3990071728,1.5768700934,2.8103701437
9.3020978575,1.8556339263,2.8773691765
9.3020978575,1.8556339263,2.8773691765
9.3511507208,1.9692929998,2.7577280465
9.3511507208,1.9692929998,2.7577280465
9.415756931,1.7563317884,2.6261228035000004
9.415756931,1.7563317884,2.6261228035000004
9.296115801,1.7682959014,2.5339991334
9.296115801,1.7682959014,2.5339991334
9.2303131795,1.7431712641,2.5411776012
9.2303131795,1.7431712641,2.5411776012
9.3092763253,1.7192430381,2.7062823606
9.3092763253,1.6247265454,2.9204399833
9.3379901965,1.6247265454,2.9204399833
9.3978107615,1.5541382787000002,3.0963124444
9.3978107615,1.5541382787000002,3.0963124444
9.2075813648,1.7264215059,3.3008987767
9.2075813648,1.7264215059,3.3008987767
8.9192462415,2.0195422744,3.2769705507
8.9192462415,2.0195422744,3.2769705507
9.0676012427,2.0805592507,3.014956476
9.0676012427,2.0805592507,3.014956476
9.3272224948,1.8759729184,2.7421746996
9.3272224948,1.8759729184,2.7421746996
9.3272224948,1.7192430381,2.7182464736
9.3272224948,1.7192430381,2.7182464736
9.2135634213,1.6677973521999998,2.9168507494
9.2135634213,1.6677973521999998,2.9168507494
9.2075813648,1.722832272,3.002992363
9.2075813648,1.722832272,3.002992363
9.2566342281,2.0015961049,3.0209385325
9.2566342281,2.0015961049,3.0209385325
9.2757768089,2.237289131,2.8582265957
9.2757768089,2.237289131,2.8582265957
9.2458665264,2.0015961049,2.6584259086
9.2458665264,2.0015961049,2.6584259086
9.2291167682,1.8843477975,2.6129622792
9.2386880586,1.842473402,2.6668007877
9.2386880586,1.842473402,2.6668007877
9.1094756382,1.7670994901,2.6871397798
9.1094756382,1.7670994901,2.6871397798
8.975477572600001,1.6881363443,2.8498517166
8.975477572600001,1.6881363443,2.8498517166
8.7912302324,1.6677973521999998,2.9467610319
8.7912302324,1.6677973521999998,2.9467610319
8.818747692299999,1.5469598109,3.038884702
8.818747692299999,1.5469598109,3.038884702
9.3427758417,1.6426727149,3.2757741394
9.3427758417,1.6426727149,3.2757741394
9.4851487864,1.8496518698,3.4743784152000003
9.4851487864,1.8496518698,3.4743784152000003
9.176474671,1.7036896912,3.3080772445
9.176474671,1.7036896912,3.3080772445
9.4899344316,1.4656038425,3.0699913958
9.4899344316,1.4656038425,3.0699913958
9.5162554802,1.3770694063,3.0053851856
9.5162554802,1.3770694063,3.0053851856
9.2339024134,1.5409777544,2.9276184511
9.2339024134,1.6426727149,2.8773691765
9.2470629377,1.6426727149,2.8773691765
9.2769732202,1.4524433182,2.9682964353
9.2769732202,1.4524433182,2.9682964353
9.272187575,1.6857435217,3.1525437755
9.272187575,1.6857435217,3.1525437755
9.1968136631,2.0063817501,3.0855447427
9.1968136631,2.0063817501,3.0855447427
9.2315095908,1.8735800958,2.8390840149
9.2315095908,1.8735800958,2.8390840149
9.4731846734,1.6905291669,2.7337998205
9.4959164881,1.686939933,2.8307091358
9.4959164881,1.686939933,2.8307091358
9.2075813648,1.6917255782,2.8307091358
9.2075813648,1.6917255782,2.8307091358
9.0735832992,1.6773686425999998,2.9611179675
9.0735832992,1.6773686425999998,2.9611179675
9.0053878551,1.8999011444,3.1884361145
9.0053878551,1.8999011444,3.1884361145
9.0723868879,2.0685951377,3.0819555088
9.0723868879,2.0685951377,3.0819555088
9.2458665264,1.8352949342,2.8175486115
9.2458665264,1.8352949342,2.8175486115
9.3116691479,1.6307086019,2.7780670386
9.3116691479,1.6307086019,2.7780670386
9.3583291886,1.6378870697,2.9431717980000003
9.3583291886,1.4979069476,3.2362925665
9.3236332609,1.4979069476,3.2362925665
9.2111705987,1.5230315848999998,3.2889346637
9.2111705987,1.5230315848999998,3.2889346637
9.1369930981,1.5409777544,3.1621150659
9.1369930981,1.5409777544,3.1621150659
8.9814596291,1.9513468303,3.0604201053999995
8.9814596291,1.9513468303,3.0604201053999995
9.0041914438,2.1906290903,2.9730820805
9.0041914438,2.1906290903,2.9730820805
9.2255275343,1.7324035624,2.9994031291
9.2255275343,1.7324035624,2.9994031291
9.3176512044,1.459621786,3.3188449462
9.3176512044,1.459621786,3.3188449462
9.2267239456,1.7264215059,3.3774690999
9.2267239456,1.7264215059,3.3774690999
9.188438784,1.7958133612999998,2.9754749031
9.188438784,1.7958133612999998,2.9754749031
9.2554378168,1.639083481,2.7290141753
9.2554378168,1.639083481,2.7290141753
9.3415794304,1.746760498,2.7302105866
9.3415794304,1.746760498,2.7302105866
9.2913301558,1.8053846517,2.7828526838
9.2913301558,1.8053846517,2.7828526838
9.2183490665,1.5840485612,2.9060830477
9.2183490665,1.5840485612,2.9060830477
9.1824567275,1.6259229567,3.0604201053999995
9.1824567275,1.8101702969,2.9395825641
9.3044906801,1.8101702969,2.9395825641
9.3272224948,1.6749758199999998,2.7589244578
9.3272224948,1.6749758199999998,2.7589244578
9.1932244292,1.663011707,2.8797619991
9.1932244292,1.663011707,2.8797619991
9.1465643885,1.8257236438,3.0616165167
9.1465643885,1.8257236438,3.0616165167
9.2039921309,1.8376877568,3.1274191382
9.2039921309,1.8376877568,3.1274191382
9.2745803976,1.7120645703,3.0077780082
9.2745803976,1.7120645703,3.0077780082
9.1692962032,1.8209379986,2.8498517166
9.1692962032,1.8209379986,2.8498517166
9.1561356789,1.8807585636,2.7613172804
9.1561356789,1.8807585636,2.7613172804
9.2051885422,1.8089738856,2.8570301844
9.2051885422,1.8089738856,2.8570301844
9.2207418891,1.6893327556000002,3.0005995404
9.2207418891,1.6893327556000002,3.0005995404
9.2578306394,1.6689937635,3.1381868399
9.2578306394,1.6689937635,3.1381868399
9.1453679772,1.7970097726,3.1992038162000003
9.1453679772,1.7970097726,3.1992038162000003
9.1262253964,1.8640088054,3.0939196218
9.1262253964,1.8640088054,3.086741154
9.2793660428,1.7670994901,3.086741154
9.2231347117,1.7647066674999998,3.11066938
9.2231347117,1.7647066674999998,3.11066938
9.128618219,1.854437515,3.0843483314
9.128618219,1.854437515,3.0843483314
9.0939222913,1.902293967,2.9336005076
9.0939222913,1.902293967,2.9336005076
9.2745803976,1.7120645703,2.8917261121
9.2745803976,1.7120645703,2.8917261121
9.3140619705,1.7324035624,3.0137600647
9.3140619705,1.7324035624,3.0137600647
9.1980100744,1.8759729184,3.1034909122000003
9.1980100744,1.8759729184,3.1034909122000003
9.2279203569,1.8412769907,2.9826533709
9.2279203569,1.8412769907,2.9826533709
9.3463650756,1.7288143285,2.7433711109
9.3463650756,1.7288143285,2.7433711109
9.3523471321,1.6402798923,2.6859433685
9.3523471321,1.6402798923,2.6859433685
9.2195454778,1.7527425545,2.9252256285
9.2195454778,1.7527425545,2.9252256285
9.0819581783,1.9286150156,3.1058837348
9.0819581783,1.9286150156,3.1058837348
9.0951187026,1.890329854,3.0293134116
9.0951187026,1.890329854,3.0293134116
9.2626162846,1.6546368279,2.9036902251
9.2626162846,1.6546368279,2.9036902251
9.2853480993,1.5708880369,2.9156543381000004
9.2853480993,1.5708880369,2.9156543381000004
9.2350988247,1.7120645703,3.0412775246
9.2733839863,1.7850456596,3.1238299043
9.2733839863,1.7850456596,3.1238299043
9.1920280179,1.7395820302,3.1286155495
9.1920280179,1.7395820302,3.1286155495
9.140582332,1.782652837,2.9730820805
9.140582332,1.782652837,2.9730820805
9.1896351953,1.7599210223,2.8402804262
9.1896351953,1.7599210223,2.8402804262
9.2793660428,1.6857435217,2.8510481279
9.2793660428,1.6857435217,2.8510481279
9.3032942688,1.6043875533,3.0173492986
9.3032942688,1.6043875533,3.0173492986
9.2494557603,1.6486547714,3.2219356309
9.2494557603,1.6486547714,3.2219356309
9.1381895094,1.7204394494000002,3.3355947044
9.1381895094,1.7204394494000002,3.3355947044
9.0915294687,1.8269200551,3.2123643405
9.0915294687,1.8269200551,3.2123643405
9.1058864043,1.9585252981,2.8809584104000003
9.1058864043,1.9585252981,2.8809584104000003
9.2386880586,1.7491533206,2.763710103
9.2386880586,1.7491533206,2.763710103
9.272187575,1.5720844482,2.9682964353
9.272187575,1.5720844482,2.9682964353
9.284151688,1.6295121906,3.1046873235
9.284151688,1.6295121906,3.1046873235
9.2781696315,1.6953148121,3.1190442591
9.2781696315,1.6953148121,3.1190442591
9.2662055185,1.6522440053,3.1453653077
9.2662055185,1.6522440053,3.1453653077
9.1334038642,1.7515461432,3.2075786953
9.1011007591,1.9226329591,3.0460631698
9.1011007591,1.9226329591,3.0460631698
9.2398844699,1.8245272325,2.8630122409
9.2398844699,1.8245272325,2.8630122409
9.3810610033,1.4500504956,2.9575287336
9.3810610033,1.4500504956,2.9575287336
9.2853480993,1.5780665047,3.0257241777000004
9.2853480993,1.5780665047,3.0257241777000004
9.2147598326,1.7455640867,2.955135911
9.2147598326,1.7455640867,2.955135911
9.1980100744,1.9298114269,2.7553352239
9.1980100744,1.9298114269,2.7553352239
9.2159562439,2.0315063874,2.5351955447
9.2159562439,2.0315063874,2.5351955447
9.391828705,1.9453647738,2.4215364712
9.391828705,1.9453647738,2.4215364712
9.4923272542,1.6414763036,2.4191436486
9.4923272542,1.6414763036,2.4191436486
9.4552385039,1.4105689227,2.6955146589
9.4552385039,1.4105689227,2.6955146589
9.3104727366,1.4249258583,3.1669007111
9.3104727366,1.4249258583,3.1669007111
9.1513500337,1.4560325521,3.4791640604
9.1513500337,1.4560325521,3.4791640604
9.0640120088,1.5661023917,3.4540394231
9.0640120088,1.5661023917,3.4540394231
9.0747797105,1.6666009409,3.4229327293
9.1669033806,1.6342978358,3.4636107135
9.1669033806,1.6342978358,3.4636107135
9.1465643885,1.4787643668,3.5377882141000003
9.1465643885,1.4787643668,3.5377882141000003
9.0496550732,1.4931213024,3.6634114006
9.0496550732,1.4931213024,3.6634114006
8.9216390641,1.6725829974,3.625126239
8.9216390641,1.6725829974,3.625126239
8.9383888223,1.7982061839,3.4707891813
8.9383888223,1.7982061839,3.4707891813
9.0472622506,1.8209379986,3.2602207925
9.0472622506,1.8209379986,3.2602207925
9.1573320902,1.6965112234000002,3.1441688964
9.1573320902,1.6965112234000002,3.1441688964
9.2219383004,1.4919248910999998,3.0855447427
9.2219383004,1.4919248910999998,3.0855447427
9.2626162846,1.3686945272,3.0592236941
9.2626162846,1.3686945272,3.0592236941
9.2781696315,1.4703894877,3.0795626862
9.2781696315,1.4703894877,3.0795626862
9.2422772925,1.6019947307,3.1166514365
9.2422772925,1.6019947307,3.1166514365
9.2027957196,1.6019947307,3.1740791789
9.2027957196,1.6019947307,3.1740791789
9.1573320902,1.5852449725,3.2889346637
9.1573320902,1.5852449725,3.2889346637
9.1501536224,1.6067803759,3.3655049869
9.1501536224,1.6067803759,3.3655049869
9.1262253964,1.5948162629,3.3212377688
9.2398844699,1.5493526335,3.2458638569
9.2398844699,1.5493526335,3.2458638569
9.2135634213,1.5469598109,3.1836504693
9.2135634213,1.5469598109,3.1836504693
9.1633141467,1.5852449725,3.1034909122000003
9.1633141467,1.5852449725,3.1034909122000003
9.0819581783,1.5373885205000002,3.170489945
9.0819581783,1.5373885205000002,3.170489945
9.0711904766,1.4763715442,3.385843979
9.0711904766,1.4763715442,3.385843979
9.0735832992,1.4656038425,3.4983066412
9.0735832992,1.4656038425,3.4983066412
9.068797654,1.4895320685,3.5138599881
9.068797654,1.4895320685,3.5138599881
9.068797654,1.4584253747,3.6442688198
9.068797654,1.4584253747,3.6442688198
8.9778703952,1.6103696098,3.8668013216
8.9778703952,1.6103696098,3.8668013216
8.889335959,1.7659030788,3.972085516
8.889335959,1.7659030788,3.972085516
8.9216390641,1.7539389658,3.8249269261
8.9216390641,1.7539389658,3.8249269261
9.0101735003,1.4045868662,3.7124642639
9.0101735003,1.4045868662,3.7124642639
8.9587278144,1.387837108,3.7292140221
8.9587278144,1.387837108,3.7292140221
8.961120637,1.6139588437,3.6478580537
8.961120637,1.6139588437,3.6478580537
9.0496550732,1.6354942471,3.5186456333
9.0496550732,1.6354942471,3.5186456333
9.1489572111,1.5684952143000002,3.4791640604
9.1118684608,1.6546368279,3.4145578502
9.1118684608,1.6546368279,3.4145578502
9.0640120088,1.6977076347,3.3750762773
9.0640120088,1.6977076347,3.3750762773
9.0891366461,1.6941184008,3.3200413575
9.0891366461,1.6941184008,3.3200413575
9.0795653557,1.7443676754000002,3.2530423247
9.0795653557,1.7443676754000002,3.2530423247
9.0879402348,1.7814564256999998,3.218346397
9.0879402348,1.7814564256999998,3.218346397
9.1836531388,1.7156538042,3.1549365981
9.1836531388,1.7156538042,3.1549365981
9.2506521716,1.5026925928,3.2769705507
9.2506521716,1.5026925928,3.2769705507
9.2231347117,1.4177473905,3.5306097463
9.2231347117,1.4177473905,3.5306097463
9.0580299523,1.6522440053,3.6502508763
9.0580299523,1.6522440053,3.6502508763
9.0221376133,1.8723836845,3.5234312785000004
9.0221376133,1.8723836845,3.5234312785000004
9.0843510009,1.7838492483,3.3702906321
9.0843510009,1.7838492483,3.3702906321
9.1465643885,1.6737794087,3.2973095428
9.1465643885,1.6737794087,3.2973095428
9.1322074529,1.579262916,3.3583265191
9.1322074529,1.579262916,3.3583265191
9.1704926145,1.4297115035,3.4037901485
9.1704926145,1.4297115035,3.4037901485
9.1669033806,1.4321043261,3.5078779316
9.1669033806,1.4321043261,3.5078779316
9.1022971704,1.6498511827,3.5006994638
9.068797654,1.8017954178,3.2817561959000003
9.068797654,1.8017954178,3.2817561959000003
9.1022971704,1.6534404166,3.1645078885
9.1022971704,1.6534404166,3.1645078885
9.2099741874,1.5254244075,3.1740791789
9.2099741874,1.5254244075,3.1740791789
9.2542414055,1.5421741657,3.146561719
9.2542414055,1.5421741657,3.146561719
9.2422772925,1.5266208188,3.2099715179
9.2422772925,1.5266208188,3.2099715179
