x,y,z
0.815643310546875,0.752685546875,-0.44158935546875
0.890167236328125,0.7181243896484375,-0.3582611083984375
1.0584564208984375,0.6092987060546875,-0.024688720703125
1.40704345703125,0.1067047119140625,0.5638885498046875
1.918212890625,-1.0267486572265625,1.4221954345703125
1.832611083984375,-1.566253662109375,1.3207855224609375
1.157196044921875,-0.63006591796875,0.3064422607421875
1.1185302734375,0.3379364013671875,-0.2652130126953125
1.3292999267578125,0.1294403076171875,-0.05084228515625
1.1911773681640625,-0.0746002197265625,-0.47454833984375
0.8229217529296875,0.3262786865234375,-0.7463226318359375
0.8744964599609375,0.7316131591796875,-0.5664520263671875
1.383819580078125,0.4264678955078125,-0.23211669921875
1.4022216796875,0.150177001953125,-0.206787109375
0.9664459228515624,0.12506103515625,-0.3115997314453125
0.8741455078125,-0.0263214111328125,-0.2292938232421875
0.9476776123046876,-0.0647430419921875,-0.165313720703125
1.009613037109375,0.1363372802734375,-0.089569091796875
1.1826934814453125,0.30084228515625,-0.0011749267578125
1.249237060546875,0.3632659912109375,-0.0905914306640625
1.198883056640625,0.2902984619140625,-0.1343231201171875
1.053802490234375,0.045501708984375,-0.161834716796875
0.95654296875,-0.1212158203125,-0.260498046875
0.949371337890625,-0.178558349609375,-0.2949981689453125
0.972320556640625,-0.18743896484375,-0.28631591796875
0.9866943359375,-0.1235809326171875,-0.283905029296875
1.001007080078125,-0.0240478515625,-0.267120361328125
1.02117919921875,0.0381927490234375,-0.1983184814453125
1.0261688232421875,0.0724639892578125,-0.1429595947265625
1.020111083984375,0.0567169189453125,-0.13104248046875
1.0128173828125,-0.0097503662109375,-0.12335205078125
1.0029296875,-0.0740966796875,-0.1384429931640625
0.984954833984375,-0.11737060546875,-0.1594696044921875
0.971405029296875,-0.13238525390625,-0.197601318359375
0.962890625,-0.1157989501953125,-0.223480224609375
0.9568939208984376,-0.077239990234375,-0.1981048583984375
0.9574432373046876,-0.0449066162109375,-0.17462158203125
0.967071533203125,-0.0186614990234375,-0.1729736328125
0.980621337890625,0.0078125,-0.1761322021484375
0.9888153076171876,0.0124053955078125,-0.1702880859375
0.982879638671875,0.0030364990234375,-0.1610870361328125
0.9749908447265624,-0.0188751220703125,-0.17132568359375
0.9748382568359376,-0.052490234375,-0.197601318359375
0.97149658203125,-0.061370849609375,-0.2075042724609375
0.9671630859375,-0.0380401611328125,-0.2026519775390625
0.9468841552734376,-0.006103515625,-0.213958740234375
0.9279937744140624,0.038482666015625,-0.2041168212890625
