timestamp,acc-x,acc-y,acc-z,gyr-x,gyr-y,gyr-z,mag-x,mag-y,mag-z
1699734256,-1.2654684448242188,-1.5465838623046877,-7.270081787109375,1.2052793502807615,0.4928317964076996,-0.3557099103927612,23.577468872070312,-175.2895050048828,-309.95831298828125
1699734256,-0.9776170349121094,-1.5614030456542969,-7.027735748291016,1.3000353574752808,0.8755855560302734,-0.4312776327133178,23.929733276367188,-175.85165405273438,-309.6622619628906
1699734256,-0.9512718200683594,-1.8729052734375,-7.109016723632813,1.3630963563919067,1.1400963068008425,-0.4527547061443329,24.40937805175781,-176.30746459960938,-309.7830810546875
1699734256,-1.2606784057617189,-2.3593936157226563,-7.663164367675781,1.3557476997375488,1.2779101133346558,-0.4953546226024627,25.114044189453125,-176.8189697265625,-308.7657165527344
1699734256,-1.1690689086914063,-2.775528259277344,-9.034163360595702,1.1857943534851074,1.2998617887496948,-0.5170380473136902,25.957809448242188,-177.26321411132812,-308.22674560546875
1699734256,-0.2625540161132813,-3.322939910888672,-10.60799057006836,0.8471201062202454,1.034094214439392,-0.5324791073799133,26.7315673828125,-177.4982147216797,-308.6950988769531
1699734256,0.4483177185058594,-3.404370574951172,-11.469748535156253,0.5820884704589844,0.7801815867424011,-0.4134416282176971,26.84101867675781,-177.92633056640625,-308.05303955078125
1699734256,-0.1734892272949219,-2.8764184570312503,-10.400222625732422,0.4968102872371673,0.4384524524211883,-0.174458622932434,27.3255615234375,-178.049072265625,-307.7518005371094
1699734256,-1.4888040161132814,-2.4062461853027344,-9.5369677734375,0.5556624531745911,0.0246315766125917,-0.0594633258879184,27.62481689453125,-178.13548278808594,-307.4437255859375
1699734256,-1.5129039001464843,-2.372266845703125,-9.496402130126953,0.7271252870559692,-0.1506132036447525,-0.0797994881868362,27.56776428222656,-178.5582275390625,-307.2705078125
1699734256,-0.7054829406738281,-2.770887908935547,-8.83328109741211,0.8665651679039001,-0.1455124616622924,-0.1570178419351577,27.485122680664062,-179.06288146972656,-307.2782592773437
