timestamp,acc-x,acc-y,acc-z,gyr-x,gyr-y,gyr-z,mag-x,mag-y,mag-z
1700075827,1.08746337890625,0.8759002685546875,-0.2408447265625,1.0477980375289917,-0.9782856106758118,-2.678561925888061,80.04031372070312,-50.983673095703125,258.2838134765625
1700075827,0.994873046875,0.737335205078125,-0.135589599609375,1.1021753549575806,-0.8698930740356445,-2.460594654083252,79.69607543945312,-50.61140441894531,258.31988525390625
1700075827,0.9639739990234376,0.6087188720703125,-0.2321014404296875,0.8561002612113953,-0.7966183423995972,-2.2184762954711914,79.43450927734375,-49.8646240234375,258.15155029296875
1700075827,0.9431610107421876,0.546905517578125,-0.386871337890625,0.5487565994262695,-0.7002587914466858,-1.889960765838623,79.26957702636719,-49.50697326660156,258.4266052246094
1700075827,0.9189300537109376,0.564300537109375,-0.476409912109375,0.3326362669467926,-0.5720486044883728,-1.5084853172302246,78.4852294921875,-48.23040771484375,258.7298583984375
1700075827,0.8812103271484375,0.621124267578125,-0.4993133544921875,0.2219182848930359,-0.4355970025062561,-1.1575860977172852,78.27346801757812,-47.79820251464844,258.5902709960937
1700075827,0.7880096435546875,0.6540679931640625,-0.4618682861328125,0.15243960916996,-0.2715862393379211,-0.8888878226280212,77.75984191894531,-47.00413513183594,258.6333312988281
1700075827,0.6724395751953125,0.6244049072265625,-0.394439697265625,0.1250282227993011,-0.0957294553518295,-0.6417528390884399,78.25921630859375,-46.34786987304688,259.621337890625
1700075827,0.6039276123046875,0.5424346923828125,-0.28057861328125,0.2419929206371307,0.0607339218258857,-0.4382266104221344,77.85643005371094,-45.22303771972656,259.22857666015625
1700075827,0.6405792236328125,0.39208984375,-0.1497955322265625,0.3646983504295349,0.1448690444231033,-0.2806580364704132,77.96292114257812,-44.717529296875,259.86016845703125
1700075827,0.7622833251953125,0.231658935546875,-0.078765869140625,0.3166525065898895,0.2681454420089721,-0.0383433923125267,77.78108215332031,-44.26182556152344,259.8709716796875
1700075827,0.8242340087890625,0.1689300537109375,-0.19610595703125,0.1275382488965988,0.411733478307724,0.2785623967647552,77.69549560546875,-43.58953857421875,260.9270935058594
1700075827,0.7714996337890625,0.1903533935546875,-0.4075927734375,-0.0682999640703201,0.4386460781097412,0.6651572585105896,78.16249084472656,-42.59681701660156,260.67938232421875
1700075827,0.656585693359375,0.265594482421875,-0.5081329345703125,-0.281570166349411,0.6789401769638062,0.933590531349182,77.8170166015625,-42.58399963378906,260.2217102050781
1700075827,0.55322265625,0.330963134765625,-0.7121429443359375,-0.2364881634712219,0.6054158806800842,1.2448192834854126,77.77651977539062,-42.5804443359375,260.3478698730469
1700075827,0.4625396728515625,0.4428863525390625,-0.4890289306640625,-0.2630726397037506,1.2489570379257202,1.4770381450653076,78.53291320800781,-42.30763244628906,261.16070556640625
1700075827,0.6432647705078125,0.5551910400390625,-0.9512786865234376,1.0289589166641235,5.434075355529785,1.8230488300323489,79.26522827148438,-42.58708190917969,260.8182373046875
1700075827,-0.2965240478515625,1.130279541015625,-4.0629730224609375,0.8876054883003235,0.0310367457568645,3.246102094650269,79.60855102539062,-42.60310363769531,260.7755126953125
1700075827,1.46746826171875,2.0600128173828125,0.0180206298828125,-0.7566772699356079,-1.9917888641357424,2.000922203063965,80.38194274902344,-42.73143005371094,260.7876892089844
1700075827,4.5567474365234375,-0.4403839111328125,0.9606475830078124,0.8625693917274475,1.4529850482940674,-0.0591906197369098,80.78341674804688,-43.51371765136719,260.17535400390625
1700075827,2.635833740234375,-2.11773681640625,0.3958892822265625,1.757670283317566,2.2540383338928223,-0.4900272190570831,81.26632690429688,-43.78062438964844,258.63677978515625
1700075827,1.216888427734375,-1.3442535400390625,1.3254547119140625,0.498026043176651,1.6027462482452393,0.2124432921409607,82.21437072753906,-44.22212219238281,257.9281616210937
1700075827,0.613128662109375,-0.3916168212890625,-0.06414794921875,-0.8958407640457153,0.773405134677887,1.0059279203414917,83.01885986328125,-45.158966064453125,257.06396484375
1700075827,0.5507049560546875,-0.371856689453125,-0.43017578125,-0.7952311038970947,0.5612135529518127,1.2362090349197388,84.05690002441406,-45.80635070800781,256.44683837890625
1700075827,1.11474609375,-0.743865966796875,-0.0309600830078125,-0.8453125953674316,0.7142512798309326,1.6155132055282593,84.91053771972656,-46.70744323730469,256.4991455078125
1700075827,1.6831817626953125,-0.4700927734375,0.120697021484375,-1.514089584350586,0.885028600692749,2.303511619567871,85.96369934082031,-47.685821533203125,256.4131774902344
1700075827,1.8252105712890625,0.2218780517578125,-0.033447265625,-1.6570992469787598,0.6771758198738098,2.707194805145264,87.29621887207031,-48.61830139160156,255.82020568847656
1700075827,1.5557098388671875,0.574462890625,-0.10882568359375,-1.311001539230347,-0.0898593142628669,1.9676527976989744,88.759033203125,-49.82623291015625,256.24981689453125
1700075827,1.3528289794921875,0.524017333984375,-0.10296630859375,-1.316352367401123,0.2035129070281982,1.0270787477493286,90.01658630371094,-50.97889709472656,256.5934143066406
1700075827,1.9927520751953125,0.3636474609375,-0.0289306640625,0.035756666213274,1.0389084815979004,0.5454885959625244,91.1848602294922,-52.218841552734375,256.38818359375
1700075827,2.6737060546875,-0.0380706787109375,0.3972320556640625,0.6748213171958923,1.295440673828125,1.199718356132507,92.54867553710938,-53.48573303222656,256.35894775390625
1700075827,2.0199737548828125,0.428741455078125,-0.1165771484375,0.6790099143981934,0.6423168778419495,1.5682662725448608,93.62098693847656,-55.180023193359375,257.24432373046875
1700075827,0.9885406494140624,0.5430908203125,-0.6553802490234375,0.3736665248870849,-0.1084074303507804,1.06128191947937,94.5948486328125,-56.53633117675781,256.3309936523437
1700075827,0.6344146728515625,0.3359222412109375,-0.979095458984375,-0.0791435539722442,-0.5119530558586121,0.5120752453804016,95.76010131835938,-57.52276611328125,256.27362060546875
1700075827,0.59832763671875,0.40753173828125,-0.76983642578125,0.1488568484783172,-0.3794730305671692,0.3088321387767792,96.41323852539062,-59.30461120605469,256.5619506835937
1700075827,0.7554779052734375,0.4786224365234375,-0.194976806640625,0.3765504658222198,-0.1291342824697494,0.1848255097866058,97.7039031982422,-60.80101013183594,256.8318786621094
1700075827,0.8232269287109375,0.342193603515625,-0.103973388671875,0.2241622656583786,-0.1281387954950332,0.090106725692749,98.76390075683594,-62.598236083984375,256.7833557128906
1700075827,0.8858642578125,0.289703369140625,-0.3564605712890625,0.114139087498188,-0.2303796708583831,0.029226329177618,99.16598510742188,-64.13119506835938,256.42047119140625
1700075828,1.01318359375,0.2314910888671875,-0.4098968505859375,0.0555950850248336,-0.2583527266979217,0.0466002598404884,100.11427307128906,-65.90304565429688,255.9224090576172
1700075828,1.063262939453125,0.0954742431640625,-0.3074493408203125,-0.0162996109575033,-0.1640131771564483,0.149991899728775,100.43280029296876,-67.79692077636719,256.3437194824219
1700075828,1.045318603515625,0.0048980712890625,-0.2209014892578125,-0.0608835890889167,-0.0577719546854496,0.2954649329185486,100.93153381347656,-69.03343200683594,255.9135284423828
1700075828,1.0043792724609375,-0.0391082763671875,-0.218231201171875,-0.0273677092045545,0.0037904770579189,0.4292736053466797,101.24815368652344,-70.40609741210938,255.45542907714844
1700075828,0.95318603515625,-0.0528564453125,-0.2693939208984375,0.0725450366735458,0.0215811915695667,0.5674458742141724,101.5952606201172,-71.34858703613281,254.75831604003903
1700075828,0.874176025390625,-0.006622314453125,-0.3238372802734375,0.1144011467695236,0.0135704036802053,0.6330176591873169,101.83039855957033,-72.79994201660156,254.3303680419922
1700075828,0.8150482177734375,0.0738525390625,-0.351531982421875,0.1807223707437515,0.0136215360835194,0.6110905408859253,101.7687530517578,-73.02345275878906,253.83514404296875
1700075828,0.7789764404296875,0.165924072265625,-0.3430633544921875,0.3125118315219879,0.029935261234641,0.5648940205574036,101.87200927734376,-73.51673889160156,253.3070831298828
1700075828,0.7970123291015625,0.2411651611328125,-0.2901763916015625,0.4563534259796142,0.0805923119187355,0.5558427572250366,101.84832763671876,-73.81253051757812,253.490951538086
1700075828,0.8644256591796875,0.2699737548828125,-0.2234649658203125,0.5419746041297913,0.1626155376434326,0.5942412614822388,102.109375,-74.27473449707031,252.59585571289065
1700075828,0.9161834716796876,0.2177886962890625,-0.1975250244140625,0.5954670906066895,0.2436246424913406,0.7142283916473389,102.27796936035156,-74.43598937988281,252.6230926513672
1700075828,0.9246978759765624,0.1224365234375,-0.1914825439453125,0.5840435028076172,0.3328573107719421,0.8989313840866089,102.32496643066406,-73.99137878417969,252.8384704589844
1700075828,0.917999267578125,0.015533447265625,-0.2089385986328125,0.5189099907875061,0.4535895884037018,1.069669246673584,102.14767456054688,-74.00634765625,252.39425659179688
1700075828,0.958740234375,-0.1148681640625,-0.192230224609375,0.4059112966060638,0.5595312118530273,1.3299983739852903,102.29850769042967,-73.39347839355469,252.401107788086
1700075828,0.9538726806640624,-0.2048187255859375,-0.2114410400390625,0.3012655675411224,0.6099008917808533,1.6407769918441772,102.25376892089844,-73.0238037109375,252.8399353027344
