timestamp,acc-x,acc-y,acc-z,gyr-x,gyr-y,gyr-z,mag-x,mag-y,mag-z
1700081541,0.9679833321202853,-0.23440392646279307,0.04817354367991845,0.014508049407202865,-0.049174651674940235,-0.007483099167925688,-35.64747149956153,-35.44285296696872,13.168664133294358
1700081541,0.9681052904587156,-0.2342819681243629,0.047685710326197756,0.014508049407202865,-0.049174651674940235,-0.007483099167925688,-35.13592516807951,-35.048231511254016,13.329435837474424
1700081541,0.9685931238124362,-0.23355021809378185,0.0479296270030581,0.015271630954950384,-0.047036623341247176,-0.007788531787024695,-35.01900029231219,-35.223618824905,12.78865828705057
1700081541,0.9685931238124362,-0.23355021809378185,0.0479296270030581,0.015271630954950384,-0.047036623341247176,-0.007788531787024695,-35.23823443437591,-34.75591932183572,13.636363636363635
1700081541,0.9685931238124362,-0.2326965097247706,0.047685710326197756,0.0158824961931484,-0.047647488579445195,-0.007483099167925688,-35.16515638702134,-35.325928091201405,13.73867290266004
1700081542,0.9685931238124362,-0.2326965097247706,0.047685710326197756,0.0158824961931484,-0.047647488579445195,-0.007483099167925688,-35.10669394913768,-35.20900321543408,13.91406021631102
1700081542,0.9684711654740061,-0.2319647596941896,0.047441793649337406,0.01435533309765336,-0.045356743936202634,-0.00717766654882668,-34.68284127448115,-34.9313066354867,13.227126571178019
1700081542,0.9684711654740061,-0.2319647596941896,0.047441793649337406,0.01435533309765336,-0.045356743936202634,-0.00717766654882668,-34.799766150248466,-35.06284712072493,13.417129494299912
1700081542,0.9685931238124362,-0.2337941347706422,0.047075918634046886,0.013591751549905842,-0.04474587869800463,-0.006414085001079161,-35.223618824905,-35.077462730195855,13.241742180648933
1700081542,0.9685931238124362,-0.2337941347706422,0.047075918634046886,0.013591751549905842,-0.04474587869800463,-0.006414085001079161,-34.78515054077755,-35.38439052908507,13.650979245834552
1700081542,0.9689589988277266,-0.23403805144750256,0.04890529371049949,0.015271630954950384,-0.0438295808407076,-0.006566801310628665,-34.60976322712657,-35.10669394913768,13.782519731072787
1700081542,0.9689589988277266,-0.23403805144750256,0.04890529371049949,0.015271630954950384,-0.0438295808407076,-0.006566801310628665,-34.50745396083016,-34.68284127448115,12.730195849166911
1700081542,0.9681052904587156,-0.23294042640163096,0.047197876972477064,0.016951510359994926,-0.04230241774521256,-0.006566801310628665,-35.399006138555976,-34.50745396083016,13.300204618532593
1700081542,0.9681052904587156,-0.23294042640163096,0.047197876972477064,0.016951510359994926,-0.04230241774521256,-0.006566801310628665,-35.58900906167787,-34.78515054077755,13.373282665887167
1700081542,0.9679833321202853,-0.2333063014169215,0.04817354367991845,0.015729779883598895,-0.04108068726881653,-0.005803219762881146,-34.91669102601578,-34.98976907337036,12.832505115463313
1700081542,0.9679833321202853,-0.2333063014169215,0.04817354367991845,0.015424347264499889,-0.04092797095926703,-0.004886921905584123,-35.38439052908507,-34.81438175971938,13.811750950014615
1700081542,0.9671296237512741,-0.23342825975535167,0.04951508540265035,0.015424347264499889,-0.04092797095926703,-0.004886921905584123,-35.09207833966676,-35.179771996492256,13.724057293189126
1700081542,0.9671296237512741,-0.23464784313965342,0.05024683543323139,0.016646077740895916,-0.04214970143566306,-0.004428772976935611,-35.34054370067231,-35.03361590178311,13.285589009061678
1700081542,0.9672515820897043,-0.23464784313965342,0.05024683543323139,0.016646077740895916,-0.04214970143566306,-0.004428772976935611,-35.501315404852384,-35.501315404852384,13.665594855305466
1700081542,0.9678613737818552,-0.23306238474006113,0.05085662712538226,0.018631389765039467,-0.04413501345980661,-0.004581489286485115,-35.26746565331774,-34.91669102601578,13.91406021631102
1700081542,0.9678613737818552,-0.23306238474006113,0.05085662712538226,0.018631389765039467,-0.04413501345980661,-0.004581489286485115,-35.48669979538147,-35.121309558608594,13.548669979538147
1700081542,0.9681052904587156,-0.2333063014169215,0.0515883771559633,0.01756237559819294,-0.04642575810304917,-0.004123340357836604,-35.35515931014323,-34.741303712364804,13.168664133294358
1700081542,0.9681052904587156,-0.2333063014169215,0.0515883771559633,0.01756237559819294,-0.04642575810304917,-0.004123340357836604,-35.399006138555976,-34.872844197603044,12.96404560070155
1700081542,0.9667637487359836,-0.23440392646279307,0.05012487709480122,0.0158824961931484,-0.04856378643674222,-0.003817907738737596,-35.25285004384683,-35.20900321543408,13.110201695410698
1700081542,0.9667637487359836,-0.23440392646279307,0.05012487709480122,0.0158824961931484,-0.04856378643674222,-0.003817907738737596,-35.121309558608594,-35.150540777550425,12.8178895059924
1700081542,0.967739415443425,-0.23342825975535167,0.04902725204892966,0.016951510359994926,-0.049938233222687756,-0.0035124751196385882,-35.06284712072493,-35.325928091201405,13.25635779011985
1700081542,0.967739415443425,-0.23342825975535167,0.04902725204892966,0.016951510359994926,-0.049938233222687756,-0.0035124751196385882,-35.03361590178311,-35.150540777550425,12.861736334405144
1700081542,0.9689589988277266,-0.23294042640163096,0.04829550201834862,0.01756237559819294,-0.050396382151336266,-0.002596177262341565,-35.325928091201405,-35.194387605963165,12.84712072493423
1700081542,0.9689589988277266,-0.23294042640163096,0.04829550201834862,0.01756237559819294,-0.050396382151336266,-0.002596177262341565,-35.28208126278866,-35.121309558608594,13.08097047646887
1700081542,0.9685931238124362,-0.23342825975535167,0.047075918634046886,0.018173240836390957,-0.05070181477043527,-0.0024434609527920616,-34.872844197603044,-35.36977491961415,13.519438760596318
